Company,Year,Category,Rank,System_Sales_Millions,Avg_Sales_Per_Unit_Thousands,Franchised_Units,Company_Units,Total_Units,Total_Change_From_Previous_Year,popChange_2020_to_2023,city_state
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-36682,"Charlotte, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-3899,"Clayton, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-4812,"Concord, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-128,"Dunn, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-128,"Dunn, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-12524,"Durham, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1276,"Fayetteville, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1276,"Fayetteville, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-3114,"Greensboro, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-3114,"Greensboro, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-2413,"Greenville, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-2413,"Greenville, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,219,"Henderson, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-311,"Hendersonville, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-857,"Hickory, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-147,"Jacksonville, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-6193,"Kannapolis, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-680,"Kings Mountain, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,222,"Marion, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-301,"Morehead City, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-14428,"Raleigh, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-14428,"Raleigh, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,91,"Rocky Mount, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-764,"Salisbury, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-764,"Salisbury, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,163,"Spring Lake, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-523,"Waynesville, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-6,"Whitsett, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7238,"Wilmington, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,36,"Wilson, North Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7236,"Fargo, North Dakota"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,248,"Grand Forks, North Dakota"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,156,"Jamestown, North Dakota"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,156,"Jamestown, North Dakota"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,76,"Brookville, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,141,"Bucyrus, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,141,"Bucyrus, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1571,"Canton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1571,"Canton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,154,"Chillicothe, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1530,"Cincinnati, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1530,"Cincinnati, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7236,"Columbus, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7236,"Columbus, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7236,"Columbus, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7236,"Columbus, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7236,"Columbus, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7236,"Columbus, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7236,"Columbus, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7236,"Columbus, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7236,"Columbus, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7236,"Columbus, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7236,"Columbus, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,377,"Cuyahoga Falls, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,2113,"Dayton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,2113,"Dayton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,2113,"Dayton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,2113,"Dayton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,2113,"Dayton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,2113,"Dayton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,2113,"Dayton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,2113,"Dayton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,2113,"Dayton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,12,"Defiance, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-450,"Elyria, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,216,"Englewood, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-198,"Fairborn, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,103,"Greenville, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1538,"Grove City, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,388,"Hamilton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-754,"Harrison, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-149,"Hilliard, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-149,"Hilliard, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,46,"Jackson, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-882,"Lancaster, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,785,"Lima, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,785,"Lima, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,126,"Logan, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,148,"Macedonia, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-170,"Mansfield, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-170,"Mansfield, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,703,"Maple Heights, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,294,"Marietta, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,481,"Marion, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-393,"Massillon, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,256,"Maumee, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,256,"Maumee, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,196,"Medina, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,196,"Medina, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-488,"Middletown, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,245,"New Philadelphia, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,204,"North Canton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,644,"North Royalton, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,241,"Oregon, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-203,"Perrysburg, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,703,"Portsmouth, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-150,"Reynoldsburg, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,282,"Sidney, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,282,"Sidney, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,572,"Springfield, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,5576,"Toledo, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-50,"Vermilion, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-50,"Vermilion, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-688,"Wadsworth, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,495,"Warren, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,495,"Warren, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,266,"Westlake, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,939,"Youngstown, Ohio"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-133,"Ada, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-129,"Ardmore, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,9,"Blackwell, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-5641,"Broken Arrow, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-5641,"Broken Arrow, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-5641,"Broken Arrow, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-3676,"Edmond, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,32,"Henryetta, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-29,"Hugo, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,142,"Lawton, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,122,"Miami, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,122,"Miami, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-2059,"Norman, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-21676,"Oklahoma City, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-21676,"Oklahoma City, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-21676,"Oklahoma City, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-21676,"Oklahoma City, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-21676,"Oklahoma City, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-21676,"Oklahoma City, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-21676,"Oklahoma City, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-16,"Pauls Valley, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-522,"Shawnee, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1250,"Tulsa, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-757,"Wagoner, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-2750,"Yukon, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-2750,"Yukon, Oklahoma"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,319,"Ashland, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-5347,"Bend, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-5347,"Bend, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-674,"Eugene, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,152,"Gladstone, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1291,"Hillsboro, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-105,"Klamath Falls, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-105,"Klamath Falls, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-113,"McMinnville, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-643,"Newberg, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,22023,"Portland, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,22023,"Portland, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,22023,"Portland, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,22023,"Portland, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,22023,"Portland, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,22023,"Portland, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-196,"Roseburg, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1954,"Salem, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1954,"Salem, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1954,"Salem, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-129,"Sutherlin, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,244,"The Dalles, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,577,"Troutdale, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-3029,"Woodburn, Oregon"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,975,"Allentown, Pennsylvania"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-404,"Bloomsburg, Pennsylvania"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,75,"Harrisburg, Pennsylvania"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,75,"Harrisburg, Pennsylvania"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-100,"Hazleton, Pennsylvania"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,464,"Johnstown, Pennsylvania"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,523,"New Castle, Pennsylvania"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,53251,"Philadelphia, Pennsylvania"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,53251,"Philadelphia, Pennsylvania"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,53251,"Philadelphia, Pennsylvania"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-261,"Washington, Pennsylvania"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-524,"Anderson, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-524,"Anderson, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-4959,"Charleston, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-4959,"Charleston, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-5606,"Columbia, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-5606,"Columbia, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,212,"Dillon, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-3421,"Easley, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-2028,"Greenville, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,42,"Hartsville, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-470,"Irmo, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-581,"Lancaster, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-581,"Lancaster, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1369,"Lexington, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1369,"Lexington, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-6645,"North Charleston, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1487,"North Myrtle Beach, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1487,"North Myrtle Beach, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,6,"Richburg, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-308,"Spartanburg, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-308,"Spartanburg, South Carolina"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-4685,"Rapid City, South Dakota"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-4685,"Rapid City, South Dakota"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,63,"Bolivar, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-722,"Bristol, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-5973,"Chattanooga, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-13974,"Clarksville, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1279,"Cleveland, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1830,"Cookeville, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-293,"Dayton, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,199,"Dyersburg, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,199,"Dyersburg, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1075,"Germantown, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-49,"Jackson, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-8,"Jasper, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-2275,"Johnson City, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7480,"Knoxville, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7480,"Knoxville, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7480,"Knoxville, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7480,"Knoxville, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7480,"Knoxville, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-7480,"Knoxville, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-888,"La Vergne, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-659,"Loudon, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,16786,"Memphis, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,16786,"Memphis, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,16786,"Memphis, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,16786,"Memphis, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,16786,"Memphis, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1651,"Morristown, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-12646,"Murfreesboro, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-1996,"Oak Ridge, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,47,"Pigeon Forge, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,37,"Rogersville, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-2332,"White House, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-2332,"White House, Tennessee"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-3863,"Abilene, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-3863,"Abilene, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-3863,"Abilene, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-2030,"Amarillo, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-17989,"Austin, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-17989,"Austin, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-17989,"Austin, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,2943,"Beaumont, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,2943,"Beaumont, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,2943,"Beaumont, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,2943,"Beaumont, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-118,"Bridge City, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-5648,"Bryan, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-488,"Canton, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-33,"Childress, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-4924,"Cleburne, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-4924,"Cleburne, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-4924,"Cleburne, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-18253,"Conroe, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1268,"Corpus Christi, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1268,"Corpus Christi, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-551,"Corsicana, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-551,"Corsicana, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1314,"Dallas, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1314,"Dallas, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1314,"Dallas, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1314,"Dallas, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1314,"Dallas, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1314,"Dallas, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1314,"Dallas, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1314,"Dallas, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1314,"Dallas, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1314,"Dallas, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,1319,"Deer Park, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,119,"Del Rio, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,119,"Del Rio, Texas"
Taco Bell,2022,Global,4,13850,1900,6734,464,7198,196,-3767,"Dripping Springs, Texas"
