popChange_2020_to_2023,city_state,name
-7577,"Burleson, Texas",Charley's Grilled Subs
-7577,"Burleson, Texas",Jack in the Box
-7577,"Burleson, Texas",Chick-Fil-A
-7577,"Burleson, Texas",Jack in the Box
-7577,"Burleson, Texas",Arby's
-199,"Cameron, Texas",The 50's Cafe
-488,"Canton, Texas",Church's Chicken
-488,"Canton, Texas",Taco Bell
-1323,"Canyon, Texas",Wendy's
-1323,"Canyon, Texas",Subway
256,"Carrizo Springs, Texas",Sonic Drive-In
517,"Carrollton, Texas",KFC
517,"Carrollton, Texas",KFC
517,"Carrollton, Texas",Carls Jr
517,"Carrollton, Texas",Burger King
517,"Carrollton, Texas",SONIC Drive In
517,"Carrollton, Texas",McDonald's
517,"Carrollton, Texas",Sonic Drive-In
517,"Carrollton, Texas",Wendy's
517,"Carrollton, Texas",Arby's
517,"Carrollton, Texas",Taco Bueno
-191,"Castroville, Texas",Sonic
739,"Cedar Hill, Texas",Subway
739,"Cedar Hill, Texas",McDonald's
82,"Cedar Park, Texas",Whataburger
82,"Cedar Park, Texas",KFC
82,"Cedar Park, Texas",KFC
82,"Cedar Park, Texas",Masala Wok
82,"Cedar Park, Texas",Burger King
82,"Cedar Park, Texas",SUBWAY
82,"Cedar Park, Texas",Burger King
82,"Cedar Park, Texas",McDonald's
-33,"Childress, Texas",Taco Bell
-4924,"Cleburne, Texas",McDonalds
-4924,"Cleburne, Texas",Jack in the Box
-4924,"Cleburne, Texas",Schlotzsky's
-4924,"Cleburne, Texas",Taco Bell
-4924,"Cleburne, Texas",Taco Bell
-4924,"Cleburne, Texas",Taco Bell
-1649,"Cleveland, Texas",McDonald's
-1649,"Cleveland, Texas",Church's Chicken
-1649,"Cleveland, Texas",Arby's
-64,"Clifton, Texas",Sonic Drive-In
-178,"Clyde, Texas",Sonic Drive-In
-4668,"College Station, Texas",Genghis Grill
1,"Colorado City, Texas",Subway
-84,"Comanche, Texas",SONIC Drive-In
-18253,"Conroe, Texas",Taco Cabana
-18253,"Conroe, Texas",Taco Cabana
-18253,"Conroe, Texas",Taco Bell
-18253,"Conroe, Texas",SONIC Drive In
-18253,"Conroe, Texas",Jason's Deli
-18253,"Conroe, Texas",McDonalds
-18253,"Conroe, Texas",Taco Bueno
-18253,"Conroe, Texas",Schlotzsky's
-18253,"Conroe, Texas",Wingstop Restaurant
-18253,"Conroe, Texas",McDonald's
-2612,"Converse, Texas",McDonald's
-2612,"Converse, Texas",Long John Silver's
-2038,"Copperas Cove, Texas",Arby's
1268,"Corpus Christi, Texas",McDonald's
1268,"Corpus Christi, Texas",SONIC Drive In
1268,"Corpus Christi, Texas",Burger King
1268,"Corpus Christi, Texas",Arby's
1268,"Corpus Christi, Texas",Arby's
1268,"Corpus Christi, Texas",Whataburger
1268,"Corpus Christi, Texas",Silverado Smokehouse
1268,"Corpus Christi, Texas",Long John Silver's
1268,"Corpus Christi, Texas",Taco Bell
1268,"Corpus Christi, Texas",Catfish Charlie's
1268,"Corpus Christi, Texas",Taco Bell
1268,"Corpus Christi, Texas",SONIC Drive In
1268,"Corpus Christi, Texas",Whataburger
1268,"Corpus Christi, Texas",Burger King
1268,"Corpus Christi, Texas",McDonald's
1268,"Corpus Christi, Texas",Chick-fil-A
1268,"Corpus Christi, Texas",Domino's Pizza
1268,"Corpus Christi, Texas",McDonald's
1268,"Corpus Christi, Texas",Sonic Drive-In
1268,"Corpus Christi, Texas",McDonald's
1268,"Corpus Christi, Texas",Church's Chicken
33,"Corrigan, Texas",Sonic Drive-In
-551,"Corsicana, Texas",Wendy's
-551,"Corsicana, Texas",Taco Bell
-551,"Corsicana, Texas",Taco Bell
-636,"Cresson, Texas",Subway
-61,"Cuero, Texas",McDonald's
-61,"Cuero, Texas",Subway
13,"Daingerfield, Texas",Sonic Drive-In
-180,"Daisetta, Texas",Simple Simon's Pizza
1314,"Dallas, Texas",Pizza Hut
1314,"Dallas, Texas",Taco Bell
1314,"Dallas, Texas",Taco Bell
1314,"Dallas, Texas",Taco Bell
1314,"Dallas, Texas",McDonalds
1314,"Dallas, Texas",Domino's Pizza
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",Sonic
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",Taco Bell
1314,"Dallas, Texas",Taco Bell
1314,"Dallas, Texas",Jimmy John's
1314,"Dallas, Texas",Taco Bueno
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",Papa John's Pizza
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",Phils Philly Grill
1314,"Dallas, Texas",Domino's Pizza
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",Wingstop
1314,"Dallas, Texas",Wingstop
1314,"Dallas, Texas",Subway
1314,"Dallas, Texas",Panda Express
1314,"Dallas, Texas",Wendy's
1314,"Dallas, Texas",Taco Bueno
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",Wendy's
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",Jimmy John's
1314,"Dallas, Texas",Wendy's
1314,"Dallas, Texas",Taco Bell
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",Taco Bueno
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",McDonald's
1314,"Dallas, Texas",Wendys
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",Burger King
1314,"Dallas, Texas",Sonic
1314,"Dallas, Texas",Taco Bell
1314,"Dallas, Texas",McDonald's
1314,"Dallas, Texas",Golden Chick
1314,"Dallas, Texas",In-N-Out Burger
1314,"Dallas, Texas",Burger King
1314,"Dallas, Texas",Burger King
1314,"Dallas, Texas",McDonald's
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",Taco Bell
1314,"Dallas, Texas",Chick-fil-A
1314,"Dallas, Texas",McDonald's
1314,"Dallas, Texas",Jack in the Box
1314,"Dallas, Texas",McDonald's
1314,"Dallas, Texas",Burger King
1314,"Dallas, Texas",McDonald's
1314,"Dallas, Texas",McDonald's
1314,"Dallas, Texas",KFC - Kentucky Fried Chicken
1314,"Dallas, Texas",Wendy's
1314,"Dallas, Texas",McDonald's
1314,"Dallas, Texas",McDonald's
1314,"Dallas, Texas",Taco Bell
1314,"Dallas, Texas",Taco Bell
1314,"Dallas, Texas",Braum's
1314,"Dallas, Texas",Subway
1314,"Dallas, Texas",Sonic
1314,"Dallas, Texas",7-Eleven
1314,"Dallas, Texas",McDonald's
1314,"Dallas, Texas",Chick-fil-A
1314,"Dallas, Texas",Five Guys
1314,"Dallas, Texas",Domino's Pizza
1314,"Dallas, Texas",Williams Chicken
1314,"Dallas, Texas",Carl's Jr.
1314,"Dallas, Texas",Wendy's
-920,"Dayton, Texas",Domino's Pizza
-1460,"Decatur, Texas",McDonald's
1319,"Deer Park, Texas",Dairy Queen
1319,"Deer Park, Texas",Taco Bell
119,"Del Rio, Texas",Jack in the Box
119,"Del Rio, Texas",Taco Bell
119,"Del Rio, Texas",Wendy's
119,"Del Rio, Texas",Taco Bell
119,"Del Rio, Texas",Sonic Drive-In
119,"Del Rio, Texas",Chick-Fil-A
-1883,"Denison, Texas",Burger King
-18483,"Denton, Texas",SONIC Drive In
-18483,"Denton, Texas",Arby's
-18483,"Denton, Texas",Arby's
-18483,"Denton, Texas",Jack in the Box
-18483,"Denton, Texas",Golden Chick
-18483,"Denton, Texas",Taco Cabana
-18483,"Denton, Texas",Golden Chick
393,"DeSoto, Texas",Wendys
-71,"Devers, Texas",Checkers
-3767,"Dripping Springs, Texas",Taco Bell
-3767,"Dripping Springs, Texas",McDonalds
-57,"Dublin, Texas",Sonic Drive-In
209,"Dumas, Texas",Taco Bell
1822,"Duncanville, Texas",Boston Market
1822,"Duncanville, Texas",Whataburger
1822,"Duncanville, Texas",SUBWAY
1822,"Duncanville, Texas",Whataburger
1822,"Duncanville, Texas",Jack in the Box
-127,"Eagle Pass, Texas",Burger King
-133,"Early, Texas",Sonic Drive-In
-133,"Early, Texas",SONIC Drive In
-21,"East Bernard, Texas",McDonald's
-21,"East Bernard, Texas",Dairy Queen
-41,"Eastland, Texas",Golden Chick
-41,"Eastland, Texas",Dairy Queen
-41,"Eastland, Texas",Chicken Express
10,"Eden, Texas",Sonic Drive-In
-5534,"Edinburg, Texas",McDonalds
-5534,"Edinburg, Texas",Burger King
-5534,"Edinburg, Texas",Wendy's
-5534,"Edinburg, Texas",McDonald's
-16,"Edna, Texas",McDonald's
291,"El Campo, Texas",Jack in the Box
-96,"El Paso, Texas",Hot Dog On A Stick
-96,"El Paso, Texas",McDonald's
-96,"El Paso, Texas",Sonic Drive-In
-96,"El Paso, Texas",Taco Bell
-96,"El Paso, Texas",Whataburger
-96,"El Paso, Texas",Taco Bell
-96,"El Paso, Texas",Jack in the Box
-96,"El Paso, Texas",Taco Bell
-96,"El Paso, Texas",Arby's
-96,"El Paso, Texas",Arby's
-96,"El Paso, Texas",Arby's
-96,"El Paso, Texas",Whataburger
-96,"El Paso, Texas",Burger King
-96,"El Paso, Texas",Sonic Drive-In
-96,"El Paso, Texas",Moz Subway
-96,"El Paso, Texas",Arby's
-96,"El Paso, Texas",Wendy's
-96,"El Paso, Texas",Burger King
-96,"El Paso, Texas",McDonald's
-96,"El Paso, Texas",Burger King
-96,"El Paso, Texas",McDonalds
-96,"El Paso, Texas",SUBWAY
-96,"El Paso, Texas",Whataburger
-96,"El Paso, Texas",Burger King
-96,"El Paso, Texas",Whataburger
-96,"El Paso, Texas",McDonald's
-96,"El Paso, Texas",Wienerschnitzel
-96,"El Paso, Texas",McDonald's
-96,"El Paso, Texas",Manchu Wok
-96,"El Paso, Texas",McDonald's
-96,"El Paso, Texas",Burger King
-96,"El Paso, Texas",Jack in the Box
-96,"El Paso, Texas",Arby's
-96,"El Paso, Texas",Arby's
-96,"El Paso, Texas",Kipps Cheesesteak
-96,"El Paso, Texas",Burger King
-96,"El Paso, Texas",Carl's Jr.
-96,"El Paso, Texas",Quiznos
-96,"El Paso, Texas",Taco Cabana
-96,"El Paso, Texas",Subway
-96,"El Paso, Texas",KFC
-96,"El Paso, Texas",Taco Bell
-96,"El Paso, Texas",Chick-fil-A
-96,"El Paso, Texas",Taco Bell
-96,"El Paso, Texas",Taco Bell
-96,"El Paso, Texas",Carl's Jr.
-22,"Elsa, Texas",McDonald's
-22,"Elsa, Texas",McDonald's
-3568,"Ennis, Texas",McDonald's
-3568,"Ennis, Texas",Taco Bell
-3568,"Ennis, Texas",Taco Bell
-3568,"Ennis, Texas",Taco Bell
-3568,"Ennis, Texas",Burger King
1340,"Euless, Texas",Golden Chick
1340,"Euless, Texas",Subway
-581,"Ferris, Texas",Subway
-3468,"Flower Mound, Texas",7-Eleven
-3468,"Flower Mound, Texas",Wendy's
-12007,"Forney, Texas",Wendy's
-59561,"Fort Worth, Texas",SONIC Drive In
-59561,"Fort Worth, Texas",Jack in the Box
-59561,"Fort Worth, Texas",Taco Bell
-59561,"Fort Worth, Texas",Jack in the Box
-59561,"Fort Worth, Texas",Sonic Drive-In
-59561,"Fort Worth, Texas",Jack in the Box
-59561,"Fort Worth, Texas",Panda Express
-59561,"Fort Worth, Texas",Jack in the Box
-59561,"Fort Worth, Texas",Subway
-59561,"Fort Worth, Texas",Taco Bell
-59561,"Fort Worth, Texas",Arby's
-59561,"Fort Worth, Texas",Quiznos Sub
-59561,"Fort Worth, Texas",Golden Chick
-59561,"Fort Worth, Texas",Taco Casa
-59561,"Fort Worth, Texas",Taco Casa
-59561,"Fort Worth, Texas",Whataburger
-59561,"Fort Worth, Texas",Whataburger
-59561,"Fort Worth, Texas",Subway
-59561,"Fort Worth, Texas",Wendy's
-59561,"Fort Worth, Texas",Taco Bell
-539,"Fredericksburg, Texas",Subway
145,"Freeport, Texas",Sonic Drive-In
231,"Friendswood, Texas",Sonic
231,"Friendswood, Texas",SUBWAY
-24470,"Frisco, Texas",SONIC Drive In
-24470,"Frisco, Texas",Sbarro
-24470,"Frisco, Texas",Pollo Tropical
-24470,"Frisco, Texas",Wendy's
-24470,"Frisco, Texas",Dairy Queen
-24470,"Frisco, Texas",Sonic Drive-In
-727,"Gainesville, Texas",Jack in the Box
-727,"Gainesville, Texas",Chicken Express
458,"Galveston, Texas",Wendy's
2651,"Garland, Texas",Jimmy's Big Burgers
2651,"Garland, Texas",Griff's Hamburgers
2651,"Garland, Texas",Jack in the Box
2651,"Garland, Texas",McDonald's
2651,"Garland, Texas",McDonald's
2651,"Garland, Texas",Jack in the Box
2651,"Garland, Texas",McDonald's
2651,"Garland, Texas",McDonald's
2651,"Garland, Texas",McDonald's
2651,"Garland, Texas",El Pollo Regio
2651,"Garland, Texas",Subway
-15,"Gatesville, Texas",Bushs Chicken
-28848,"Georgetown, Texas",Whataburger
-28848,"Georgetown, Texas",McDonald's
-28848,"Georgetown, Texas",Quiznos
1,"George West, Texas",Burger King
-272,"Giddings, Texas",McDonald's
-257,"Gilmer, Texas",Jack in the Box
-257,"Gilmer, Texas",SONIC Drive In
-128,"Gladewater, Texas",McDonald's
-214,"Glen Rose, Texas",Pizza Hut
-90,"Graham, Texas",Golden Chick
-1670,"Granbury, Texas",Panda Express
-5995,"Grand Prairie, Texas",Taco Bell
-5995,"Grand Prairie, Texas",Taco Bell
-5995,"Grand Prairie, Texas",Taco Bell
-5995,"Grand Prairie, Texas",Taco Bueno
-5995,"Grand Prairie, Texas",McDonald's
-5995,"Grand Prairie, Texas",Wienerschnitzel
-5995,"Grand Prairie, Texas",Chick-fil-A
-293,"Grapevine, Texas",Chick-fil-A
-293,"Grapevine, Texas",Chick-fil-A
-293,"Grapevine, Texas",Arby's
-293,"Grapevine, Texas",Whataburger
-529,"Hallsville, Texas",Dairy Queen
-104,"Hamilton, Texas",Chicken Express
-1351,"Harker Heights, Texas",Genghis Grill
-1351,"Harker Heights, Texas",Golden Chick
314,"Harlingen, Texas",Wendys
314,"Harlingen, Texas",McDonald's - CLOSED
314,"Harlingen, Texas",Pizza Hut
314,"Harlingen, Texas",McDonald's
314,"Harlingen, Texas",McDonalds
314,"Harlingen, Texas",Quiznos
35,"Haskell, Texas",Sonic Drive-In
-194,"Henderson, Texas",Whataburger
219,"Hereford, Texas",SONIC Drive In
219,"Hereford, Texas",McDonald's
219,"Hereford, Texas",Bistro & Basket To Go
219,"Hereford, Texas",McDonald's
219,"Hereford, Texas",McDonald's
-716,"Hidalgo, Texas",Subway
-513,"Hillsboro, Texas",McDonald's
-402,"Hitchcock, Texas",Krispy Krunchy Chicken
-497,"Hondo, Texas",Whataburger
-13324,"Houston, Texas",McDonald's
-13324,"Houston, Texas",Domino's Pizza
-13324,"Houston, Texas",Wingstop
-13324,"Houston, Texas",Wingstop
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",McDonald's
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",McDonald's
-13324,"Houston, Texas",Pizza Hut
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",Pei Wei
-13324,"Houston, Texas",McDonald's
-13324,"Houston, Texas",McDonalds
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",McDonald's
-13324,"Houston, Texas",Wendys
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",McDonald's
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",McDonald's
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",Jamba Juice
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",Jamba Juice
-13324,"Houston, Texas",Burger King
-13324,"Houston, Texas",Domino's Pizza
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",Subway
-13324,"Houston, Texas",Subway
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",Popeyes Louisiana Kitchen
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",Popeyes Louisiana Kitchen
-13324,"Houston, Texas",Domino's Pizza
-13324,"Houston, Texas",Jack in the Box
-13324,"Houston, Texas",Subway
-13324,"Houston, Texas",Wendys
-13324,"Houston, Texas",Chick-Fil-A
-13324,"Houston, Texas",Subway
-13324,"Houston, Texas",Papa Johns Pizza
